Year,Month,Day,Hour,Power(MW),Minute,Temperature,Clearsky GHI,DHI,Clearsky DHI,Clearsky DNI,Cloud Type,DNI,Relative Humidity,Pressure,Wind Speed,Global Horizontal UV Irradiance (295-385nm),Global Horizontal UV Irradiance (280-400nm),Solar Zenith Angle,Dew Point,Surface Albedo
2006,1,1,0,0,30,20.5,0,0,0,0,7,0,95.57000000000001,936,1.7000000000000002,0,0,120.97,19.8,0.18
2006,1,1,1,0,30,20.200000000000003,0,0,0,0,6,0,96.03,935,1.9000000000000001,0,0,130.11,19.5,0.18
2006,1,1,2,0,30,19.900000000000002,0,0,0,0,6,0,96.84,935,2.2,0,0,136.17000000000002,19.400000000000002,0.18
2006,1,1,3,0,30,19.6,0,0,0,0,7,0,97.9,934,2.4000000000000004,0,0,137.79,19.3,0.18
2006,1,1,4,0,30,19.400000000000002,0,0,0,0,7,0,98.89,934,2.4000000000000004,0,0,134.49,19.200000000000003,0.18
2006,1,1,5,0,30,19.200000000000003,0,0,0,0,8,0,99.87,933,2.3000000000000003,0,0,127.19,19.200000000000003,0.18
2006,1,1,6,0,30,19.200000000000003,0,0,0,0,8,0,100,934,2.2,0,0,117.28,19.200000000000003,0.18
2006,1,1,7,0,30,19.200000000000003,0,0,0,0,4,0,100,934,2.1,0,0,105.79,19.200000000000003,0.18
2006,1,1,8,4.5,30,19.6,0,0,0,0,4,0,98.44,935,2.3000000000000003,0,0,93.37,19.3,0.18
2006,1,1,9,0.2,30,20.400000000000002,123,30,46,453,4,0,96.62,935,2.8000000000000003,0,0,80.28,19.8,0.18
2006,1,1,10,0.3,30,21.3,356,169,77,713,8,100,94.06,935,3.1,8.4909,10.9277,66.96000000000001,20.3,0.18
2006,1,1,11,0.5,30,22.200000000000003,594,255,93,840,8,378,89.44,936,3.3000000000000003,21.4779,27.4181,53.370000000000005,20.400000000000002,0.18
2006,1,1,12,0.5,30,23.200000000000003,805,341,99,917,3,420,83.16,936,3.4000000000000004,31.0786,39.5441,39.63,20.200000000000003,0.18
2006,1,1,13,12.6,30,24.200000000000003,967,406,100,963,7,500,76.44,936,3.6,41.0873,52.199,25.830000000000002,19.8,0.18
2006,1,1,14,21.5,30,25.1,1064,520,100,986,7,296,70.71000000000001,935,3.7,39.3569,49.9662,12.21,19.400000000000002,0.18
2006,1,1,15,14.7,30,25.8,1086,506,108,980,7,357,66.89,934,3.7,42.0013,53.3153,4.55,19.200000000000003,0.18
2006,1,1,16,1.4,30,26.1,1036,525,107,971,7,185,65.48,934,3.5,33.9579,43.119,16.830000000000002,19.1,0.18
2006,1,1,17,0,30,26.1,916,433,104,943,8,344,65.47,933,3.1,34.7509,44.167,30.57,19.1,0.18
2006,1,1,18,0,30,25.700000000000003,733,349,108,874,7,281,67.31,933,2.5,25.4106,32.3597,44.36,19.200000000000003,0.18
2006,1,1,19,0,30,25.1,511,187,96,784,8,503,71.36,933,1.9000000000000001,19.7391,25.2474,58.06,19.6,0.18
2006,1,1,20,0,30,24,269,130,75,616,8,179,79.07000000000001,933,1.2000000000000002,7.2919,9.4363,71.58,20.1,0.18
2006,1,1,21,0,30,22.8,55,31,32,246,7,18,90.44,933,0.8,0,0,84.75,21.200000000000003,0.18
2006,1,1,22,0,30,22.1,0,0,0,0,7,0,90.73,934,0.8,0,0,97.73,20.5,0.18
2006,1,1,23,0,30,21.900000000000002,0,0,0,0,7,0,90.19,934,0.8,0,0,109.9,20.200000000000003,0.18
2006,1,2,0,0,30,21.400000000000002,0,0,0,0,7,0,91.21000000000001,935,0.8,0,0,120.95,19.900000000000002,0.18
2006,1,2,1,0,30,21,0,0,0,0,7,0,91.93,935,0.8,0,0,130.12,19.6,0.18
2006,1,2,2,0,30,20.6,0,0,0,0,7,0,94.38,934,0.9,0,0,136.22,19.700000000000003,0.18
2006,1,2,3,0,30,20.200000000000003,0,0,0,0,6,0,96.10000000000001,933,1.1,0,0,137.88,19.6,0.18
2006,1,2,4,0,30,20,0,0,0,0,7,0,96.2,933,1.3,0,0,134.62,19.400000000000002,0.18
2006,1,2,5,0,30,19.8,0,0,0,0,6,0,97.07000000000001,933,1.4000000000000001,0,0,127.33,19.3,0.18
2006,1,2,6,0,30,19.8,0,0,0,0,6,0,97.54,933,1.4000000000000001,0,0,117.42,19.400000000000002,0.18
2006,1,2,7,0.7,30,19.700000000000003,0,0,0,0,7,0,98.84,934,1.3,0,0,105.93,19.5,0.18
2006,1,2,8,11.4,30,20.1,0,0,0,0,7,0,96.68,935,1.6,0,0,93.5,19.6,0.18
2006,1,2,9,19.7,30,21.200000000000003,113,58,58,329,7,0,93.55,935,2.2,0,0,80.41,20.1,0.18
2006,1,2,10,25.1,30,22.8,342,139,98,626,4,409,87.82000000000001,935,2.5,12.1924,15.6934,67.08,20.700000000000003,0.18
2006,1,2,11,27.8,30,24.400000000000002,581,263,116,781,8,337,80.53,935,2.9000000000000004,20.7072,26.4354,53.49,20.8,0.18
2006,1,2,12,28.4,30,25.400000000000002,791,313,127,863,8,484,75.65,935,3.1,32.0528,40.7844,39.74,20.8,0.18
2006,1,2,13,26.8,30,25.700000000000003,951,408,134,909,8,447,74.5,935,3.2,38.8258,49.3264,25.94,20.8,0.18
2006,1,2,14,22.7,30,26,1048,535,138,931,8,142,73.7,935,3.1,32.7474,41.5751,12.290000000000001,20.900000000000002,0.18
2006,1,2,15,15.5,30,26.200000000000003,1071,541,140,934,8,112,73.44,934,3,31.8185,40.3894,4.42,21.1,0.18
2006,1,2,16,4.5,30,26.200000000000003,1021,515,138,922,8,116,73.88,934,2.9000000000000004,30.3275,38.509,16.71,21.200000000000003,0.18
2006,1,2,17,0,30,26.1,903,431,132,894,3,336,74.29,933,2.7,34.3757,43.6896,30.46,21.200000000000003,0.18
2006,1,2,18,0,30,25.6,726,346,121,844,3,301,76.56,933,2.4000000000000004,25.9267,33.0162,44.26,21.200000000000003,0.18
2006,1,2,19,0,30,24.900000000000002,506,232,104,759,3,306,80.81,933,1.8,17.2208,22.0254,57.97,21.400000000000002,0.18
2006,1,2,20,0,30,23.900000000000002,268,129,78,599,7,63,88.57000000000001,933,1.2000000000000002,5.8151,7.5243,71.5,21.900000000000002,0.18
2006,1,2,21,0,30,22.700000000000003,55,30,33,237,7,0,97.32000000000001,934,0.9,0,0,84.68,22.3,0.18
2006,1,2,22,0,30,22,0,0,0,0,7,0,98.81,934,0.9,0,0,97.67,21.8,0.18
2006,1,2,23,0,30,21.8,0,0,0,0,7,0,98.13,934,0.9,0,0,109.85000000000001,21.5,0.18
2006,1,3,0,0,30,21.200000000000003,0,0,0,0,6,0,99.68,935,1.2000000000000002,0,0,120.93,21.1,0.18
2006,1,3,1,0,30,21,0,0,0,0,6,0,99.51,935,1.4000000000000001,0,0,130.14000000000001,20.900000000000002,0.18
2006,1,3,2,0,30,20.700000000000003,0,0,0,0,6,0,100,934,1.7000000000000002,0,0,136.28,20.700000000000003,0.18
2006,1,3,3,0,30,20.5,0,0,0,0,6,0,100,933,1.8,0,0,137.98,20.5,0.18
2006,1,3,4,0,30,20.3,0,0,0,0,6,0,100,933,1.7000000000000002,0,0,134.74,20.3,0.18
2006,1,3,5,0,30,20.1,0,0,0,0,6,0,100,933,1.6,0,0,127.47,20.1,0.18
2006,1,3,6,0,30,20,0,0,0,0,6,0,100,934,1.6,0,0,117.56,20,0.18
2006,1,3,7,0.4,30,19.8,0,0,0,0,6,0,100,934,1.5,0,0,106.07000000000001,19.8,0.18
2006,1,3,8,10.2,30,20.3,0,0,0,0,6,0,98.19,934,1.9000000000000001,0,0,93.64,20,0.18
2006,1,3,9,18.1,30,21.5,120,61,45,453,7,144,95.33,935,2.5,0,0,80.54,20.700000000000003,0.18
2006,1,3,10,24.1,30,23.1,355,158,73,729,8,275,90.22,935,2.9000000000000004,10.7932,13.8942,67.21000000000001,21.400000000000002,0.18
2006,1,3,11,26.3,30,24.900000000000002,595,274,87,856,4,277,81.31,935,3.2,19.5369,24.9422,53.6,21.5,0.18
2006,1,3,12,26.4,30,26.400000000000002,805,381,97,923,7,291,73.31,935,3.4000000000000004,28.2549,35.9525,39.85,21.200000000000003,0.18
2006,1,3,13,25.3,30,27.3,965,381,102,960,4,32,69.43,935,3.4000000000000004,19.6743,24.9955,26.04,21.200000000000003,0.18
2006,1,3,14,22,30,27.8,1060,539,106,977,4,182,67.31,934,3.4000000000000004,34.8351,44.2257,12.370000000000001,21.200000000000003,0.18
2006,1,3,15,15.2,30,27.900000000000002,1082,552,119,965,3,208,66.87,934,3.4000000000000004,36.9845,46.9469,4.28,21.200000000000003,0.18
2006,1,3,16,5.5,30,27.900000000000002,1033,507,115,958,3,299,66.9,933,3.4000000000000004,38.4216,48.7864,16.59,21.200000000000003,0.18
2006,1,3,17,0,30,27.6,915,108,108,935,1,935,67.91,932,3.3000000000000003,43.633,55.4545,30.35,21.1,0.18
2006,1,3,18,0,30,27.1,740,323,96,898,3,50,69.85000000000001,932,3,16.5963,21.134,44.160000000000004,21.1,0.18
2006,1,3,19,0,30,26.3,520,162,82,824,4,2,74.45,932,2.4000000000000004,7.1536,9.1491,57.88,21.400000000000002,0.18
2006,1,3,20,0,30,25.1,278,97,63,673,4,0,83.47,932,1.6,3.7889,4.902,71.42,22.1,0.18
2006,1,3,21,0,30,23.6,59,33,29,310,4,55,94.08,932,1.1,0,0,84.61,22.6,0.18
2006,1,3,22,0,30,22.900000000000002,0,0,0,0,6,0,95.41,932,1.2000000000000002,0,0,97.62,22.1,0.18
2006,1,3,23,0,30,22.700000000000003,0,0,0,0,6,0,95.78,933,1.3,0,0,109.82000000000001,22,0.18
2006,1,4,0,0,30,22.5,0,0,0,0,7,0,96.36,933,2.1,0,0,120.91,21.900000000000002,0.17
2006,1,4,1,0,30,22.400000000000002,0,0,0,0,7,0,96.94,933,2.9000000000000004,0,0,130.16,21.900000000000002,0.17
2006,1,4,2,0,30,22.200000000000003,0,0,0,0,7,0,98.42,932,3.2,0,0,136.34,21.900000000000002,0.17
2006,1,4,3,0,30,22,0,0,0,0,7,0,99.51,932,3.2,0,0,138.09,21.900000000000002,0.17
2006,1,4,4,0,30,21.8,0,0,0,0,7,0,100,931,3.4000000000000004,0,0,134.88,21.8,0.17
2006,1,4,5,0,30,21.6,0,0,0,0,7,0,100,931,3.5,0,0,127.61,21.6,0.17
2006,1,4,6,0,30,21.400000000000002,0,0,0,0,6,0,100,931,3.5,0,0,117.7,21.400000000000002,0.17
2006,1,4,7,0.7,30,21.200000000000003,0,0,0,0,7,0,100,931,3.3000000000000003,0,0,106.21000000000001,21.200000000000003,0.17
2006,1,4,8,11.7,30,21.1,0,0,0,0,7,0,100,932,3,0,0,93.77,21.1,0.17
2006,1,4,9,19.5,30,21.5,117,48,43,457,6,0,98.44,933,3,0,0,80.67,21.200000000000003,0.17
2006,1,4,10,24.8,30,22.200000000000003,350,165,73,717,7,93,95.73,933,3.4000000000000004,8.1776,10.5283,67.33,21.5,0.17
2006,1,4,11,27.3,30,22.900000000000002,586,282,92,834,7,211,92.2,934,3.8000000000000003,18.1439,23.1648,53.72,21.6,0.17
2006,1,4,12,27.2,30,23.700000000000003,795,395,104,902,7,188,86.7,934,4.1000000000000005,25.1606,32.0157,39.96,21.400000000000002,0.17
2006,1,4,13,26.8,30,24.3,957,470,109,944,7,281,81.23,933,4.1000000000000005,34.6414,44.011,26.14,20.900000000000002,0.17
2006,1,4,14,23.3,30,24.6,1055,527,110,968,7,271,77.64,933,3.8000000000000003,38.4773,48.8498,12.450000000000001,20.400000000000002,0.17
2006,1,4,15,16.1,30,24.700000000000003,1082,548,108,976,7,133,76.24,933,3.4000000000000004,33.1358,42.0615,4.14,20.200000000000003,0.17
2006,1,4,16,5.7,30,24.8,1035,484,105,969,8,355,75.48,932,3,39.9756,50.7595,16.47,20.200000000000003,0.17
2006,1,4,17,0,30,24.700000000000003,918,430,99,948,8,345,75.89,932,2.6,34.7218,44.1285,30.240000000000002,20.200000000000003,0.17
2006,1,4,18,0,30,24.3,743,361,90,909,7,224,77.91,931,2,24.1389,30.7383,44.06,20.200000000000003,0.17
2006,1,4,19,0,30,23.6,523,235,77,836,6,65,82.61,931,1.5,11.7834,15.0697,57.79,20.5,0.17
2006,1,4,20,0,30,22.8,281,121,60,693,6,22,89.45,931,1,5.004,6.4734,71.34,21,0.17
2006,1,4,21,0,30,21.900000000000002,61,28,29,333,6,0,96.49000000000001,932,0.7000000000000001,0,0,84.55,21.3,0.17
2006,1,4,22,0,30,21.3,0,0,0,0,6,0,98.02,932,0.7000000000000001,0,0,97.57000000000001,21,0.17
2006,1,4,23,0,30,21.200000000000003,0,0,0,0,6,0,97.71000000000001,933,0.7000000000000001,0,0,109.78,20.8,0.17
2006,1,5,0,0,30,20.8,0,0,0,0,6,0,99.03,933,0.9,0,0,120.91,20.6,0.17
2006,1,5,1,0,30,20.6,0,0,0,0,6,0,99.25,933,1,0,0,130.18,20.5,0.17
2006,1,5,2,0,30,20.3,0,0,0,0,6,0,99.96000000000001,932,1.1,0,0,136.41,20.3,0.17
2006,1,5,3,0,30,20.200000000000003,0,0,0,0,6,0,99.57000000000001,932,1.2000000000000002,0,0,138.20000000000002,20.1,0.17
2006,1,5,4,0,30,20,0,0,0,0,7,0,99.95,931,1.4000000000000001,0,0,135.02,20,0.17
2006,1,5,5,0,30,19.900000000000002,0,0,0,0,7,0,99.88,931,1.6,0,0,127.76,19.900000000000002,0.17
2006,1,5,6,0,30,19.8,0,0,0,0,7,0,100,931,1.7000000000000002,0,0,117.85000000000001,19.8,0.17
2006,1,5,7,0.7,30,19.8,0,0,0,0,7,0,99.71000000000001,932,1.7000000000000002,0,0,106.35000000000001,19.8,0.17
2006,1,5,8,11.6,30,19.900000000000002,0,0,0,0,7,0,99.12,933,1.8,0,0,93.91,19.8,0.17
2006,1,5,9,19.7,30,20.400000000000002,117,49,41,471,7,0,97.81,933,2.2,0,0,80.8,20,0.17
2006,1,5,10,25.7,30,21,351,151,66,743,8,31,96.43,934,2.5,6.6242,8.5295,67.45,20.400000000000002,0.17
2006,1,5,11,29.1,30,21.400000000000002,591,249,79,867,7,41,94.95,934,3,12.1633,15.5299,53.84,20.6,0.17
2006,1,5,12,29.8,30,21.8,802,237,86,936,7,12,91.13,934,3.3000000000000003,11.5015,14.6354,40.07,20.3,0.17
2006,1,5,13,27.8,30,22.200000000000003,962,217,90,973,6,12,88.19,934,3.3000000000000003,10.89,13.8355,26.240000000000002,20.200000000000003,0.17
2006,1,5,14,23.5,30,22.700000000000003,1060,92,90,994,6,0,85.60000000000001,934,3.3000000000000003,4.4694,5.6743,12.52,20.200000000000003,0.17
2006,1,5,15,16.1,30,23,1088,192,90,1001,6,11,83.86,933,3.2,9.8436,12.495,3.99,20.1,0.17
2006,1,5,16,5.8,30,23.1,1041,327,87,994,8,19,82.99,932,2.9000000000000004,16.767,21.29,16.35,20.1,0.17
2006,1,5,17,0,30,22.900000000000002,925,235,83,974,6,13,83.61,932,2.6,11.7348,14.9138,30.14,20,0.17
2006,1,5,18,0,30,22.6,749,55,77,934,6,0,84.81,932,2.2,2.5441,3.2395,43.97,19.900000000000002,0.17
2006,1,5,19,0,30,22.200000000000003,529,88,68,863,6,0,87.13,932,1.6,3.8423,4.9137,57.71,20,0.17
2006,1,5,20,0,30,21.400000000000002,287,66,53,728,6,0,93.47,932,1,2.5821,3.34,71.27,20.3,0.17
2006,1,5,21,0,30,20.6,64,12,26,387,7,0,98.63,933,0.7000000000000001,0,0,84.49,20.400000000000002,0.17
2006,1,5,22,0,30,20.1,0,0,0,0,8,0,98.26,933,0.6000000000000001,0,0,97.52,19.8,0.17
2006,1,5,23,0,30,19.900000000000002,0,0,0,0,6,0,97.98,933,0.7000000000000001,0,0,109.76,19.6,0.17
2006,1,6,0,0,30,19.5,0,0,0,0,6,0,99.16,934,0.8,0,0,120.9,19.400000000000002,0.17
2006,1,6,1,0,30,19.200000000000003,0,0,0,0,7,0,99.86,934,0.9,0,0,130.22,19.200000000000003,0.17
2006,1,6,2,0,30,19,0,0,0,0,7,0,100,933,1.2000000000000002,0,0,136.49,19,0.17
2006,1,6,3,0,30,19,0,0,0,0,7,0,99.79,933,1.7000000000000002,0,0,138.32,19,0.17
2006,1,6,4,0,30,19,0,0,0,0,7,0,99.74000000000001,933,2.2,0,0,135.16,19,0.17
2006,1,6,5,0,30,18.900000000000002,0,0,0,0,6,0,99.75,932,2.3000000000000003,0,0,127.92,18.900000000000002,0.17
2006,1,6,6,0,30,18.7,0,0,0,0,7,0,100,933,2.3000000000000003,0,0,118,18.7,0.17
2006,1,6,7,0.6,30,18.6,0,0,0,0,7,0,100,933,2.3000000000000003,0,0,106.5,18.6,0.17
2006,1,6,8,11.4,30,18.7,0,0,0,0,7,0,98.38,934,2.5,0,0,94.05,18.400000000000002,0.17
2006,1,6,9,20.3,30,19.400000000000002,116,43,40,484,8,0,94.91,934,2.9000000000000004,0,0,80.93,18.6,0.17
2006,1,6,10,26.1,30,20.8,350,164,65,747,4,101,90,935,2.9000000000000004,8.1993,10.559,67.58,19.1,0.17
2006,1,6,11,29.4,30,22.5,589,281,80,865,7,130,82.82000000000001,935,2.7,15.8968,20.2976,53.96,19.400000000000002,0.17
2006,1,6,12,30,30,23.900000000000002,799,321,90,928,4,33,76.63,935,2.3000000000000003,16.1724,20.5794,40.18,19.5,0.17
2006,1,6,13,27.9,30,24.8,959,479,99,960,4,137,73.29,935,2.3000000000000003,28.8286,36.6265,26.330000000000002,19.700000000000003,0.17
2006,1,6,14,23.5,30,25.3,1056,528,104,975,7,263,71.82000000000001,935,2.4000000000000004,38.0856,48.3528,12.59,19.8,0.17
2006,1,6,15,16.3,30,25.400000000000002,1082,487,108,977,7,403,71.82000000000001,934,2.4000000000000004,43.3225,54.9919,3.84,19.900000000000002,0.17
2006,1,6,16,5.9,30,25.200000000000003,1034,461,107,965,8,51,73.08,934,2.2,24.7166,31.3839,16.23,20,0.17
2006,1,6,17,0,30,25,918,457,104,941,7,132,74.12,934,1.8,27.2424,34.6222,30.04,20.1,0.17
2006,1,6,18,0,30,24.6,742,289,96,896,7,28,76.14,934,1.4000000000000001,14.2969,18.2048,43.88,20.1,0.17
2006,1,6,19,0,30,24.1,522,242,83,820,7,264,78.95,934,0.9,16.7313,21.3958,57.620000000000005,20.200000000000003,0.17
2006,1,6,20,0,30,23.3,282,134,64,674,7,88,84.62,934,0.5,6.3433,8.2042,71.19,20.6,0.17
2006,1,6,21,0,30,22.3,61,34,30,324,8,24,91.26,935,0.5,0,0,84.43,20.8,0.17
2006,1,6,22,0,30,21.400000000000002,0,0,0,0,7,0,95.41,935,0.6000000000000001,0,0,97.48,20.6,0.17
2006,1,6,23,0,30,21.1,0,0,0,0,8,0,96.33,936,0.7000000000000001,0,0,109.73,20.5,0.17
2006,1,7,0,0,30,20.5,0,0,0,0,7,0,98.08,936,1,0,0,120.91,20.200000000000003,0.18
2006,1,7,1,0,30,20.200000000000003,0,0,0,0,7,0,98.18,936,1.1,0,0,130.26,19.900000000000002,0.18
2006,1,7,2,0,30,20,0,0,0,0,7,0,97.87,935,1.3,0,0,136.57,19.700000000000003,0.18
2006,1,7,3,0,30,19.900000000000002,0,0,0,0,8,0,97.38,935,1.4000000000000001,0,0,138.45000000000002,19.5,0.18
2006,1,7,4,0,30,19.8,0,0,0,0,8,0,97.31,935,1.6,0,0,135.32,19.400000000000002,0.18
2006,1,7,5,0,30,19.700000000000003,0,0,0,0,4,0,97.36,934,1.8,0,0,128.08,19.3,0.18
2006,1,7,6,0,30,19.700000000000003,0,0,0,0,4,0,97.16,935,2.1,0,0,118.16,19.200000000000003,0.18
2006,1,7,7,0.6,30,19.6,0,0,0,0,4,0,97.83,935,2.1,0,0,106.65,19.200000000000003,0.18
2006,1,7,8,11.3,30,19.8,0,0,0,0,8,0,97.13,936,2.3000000000000003,0,0,94.19,19.3,0.18
2006,1,7,9,19.6,30,20.700000000000003,112,58,42,451,7,95,93.9,936,2.6,0,0,81.06,19.700000000000003,0.18
2006,1,7,10,24.8,30,22,346,140,70,727,8,376,89.64,936,2.8000000000000003,11.4338,14.7262,67.7,20.200000000000003,0.18
2006,1,7,11,26.5,30,23.6,586,281,84,857,4,179,82.5,937,2.8000000000000003,17.1345,21.879,54.07,20.400000000000002,0.18
2006,1,7,12,26.7,30,25,798,359,92,926,7,362,75.48,937,2.4000000000000004,29.6723,37.7587,40.29,20.400000000000002,0.18
2006,1,7,13,26.5,30,26.200000000000003,961,411,96,965,3,423,69.12,936,1.9000000000000001,37.8895,48.1387,26.43,20.1,0.18
2006,1,7,14,20.8,30,27.1,1060,473,99,985,3,398,65.73,936,1.5,41.8245,53.0997,12.66,20.1,0.18
2006,1,7,15,10.1,30,27.6,1082,531,116,967,3,318,64.47,935,1.2000000000000002,41.3743,52.5188,3.68,20.3,0.18
2006,1,7,16,0,30,27.700000000000003,1034,509,115,956,3,317,64.15,935,0.9,39.4532,50.0953,16.11,20.3,0.18
2006,1,7,17,0,30,27.400000000000002,918,112,112,930,1,930,64.83,934,0.6000000000000001,43.8047,55.6705,29.94,20.200000000000003,0.18
2006,1,7,18,0,30,26.900000000000002,741,347,105,881,3,80,66.29,934,0.5,18.7436,23.8667,43.79,20.1,0.18
2006,1,7,19,0,30,26.400000000000002,521,22,91,802,3,0,69.22,934,0.5,0.9615,1.2295,57.550000000000004,20.3,0.18
2006,1,7,20,0,30,25.5,280,70,70,651,1,651,74.15,935,0.6000000000000001,10.9707,14.1879,71.13,20.6,0.18
2006,1,7,21,0,30,24.3,61,31,32,296,6,0,82.55,935,0.6000000000000001,0,0,84.38,21.1,0.18
2006,1,7,22,0,30,23.400000000000002,0,0,0,0,7,0,83.97,935,0.7000000000000001,0,0,97.44,20.5,0.18
2006,1,7,23,0,30,23.1,0,0,0,0,7,0,84.42,936,0.7000000000000001,0,0,109.72,20.3,0.18
2006,1,8,0,0,30,22.3,0,0,0,0,4,0,87.59,936,0.8,0,0,120.92,20.1,0.19
2006,1,8,1,0,30,21.900000000000002,0,0,0,0,8,0,89.13,936,0.8,0,0,130.3,20,0.19
2006,1,8,2,0,30,21.400000000000002,0,0,0,0,7,0,91.46000000000001,935,0.8,0,0,136.67000000000002,20,0.19
2006,1,8,3,0,30,21,0,0,0,0,7,0,93.29,935,0.8,0,0,138.58,19.900000000000002,0.19
2006,1,8,4,0,30,20.6,0,0,0,0,7,0,94.85000000000001,934,0.8,0,0,135.47,19.700000000000003,0.19
2006,1,8,5,0,30,20.200000000000003,0,0,0,0,7,0,96.23,934,0.8,0,0,128.24,19.6,0.19
2006,1,8,6,0,30,19.8,0,0,0,0,8,0,97.5,934,0.8,0,0,118.32000000000001,19.400000000000002,0.19
2006,1,8,7,0.6,30,19.6,0,0,0,0,7,0,97.75,935,0.9,0,0,106.8,19.200000000000003,0.19
2006,1,8,8,11.2,30,20.200000000000003,0,0,0,0,8,0,93.72,935,1.2000000000000002,0,0,94.33,19.200000000000003,0.19
2006,1,8,9,19.5,30,21.700000000000003,107,48,45,402,7,0,90.34,936,1.7000000000000002,0,0,81.19,20,0.19
2006,1,8,10,24.3,30,23.6,337,68,80,682,7,0,82.91,937,1.6,2.7537,3.5472,67.83,20.5,0.19
2006,1,8,11,26.2,30,25.3,575,246,100,813,7,40,76.17,937,1.3,11.965,15.2787,54.19,20.8,0.19
2006,1,8,12,27.1,30,25.900000000000002,784,390,117,876,7,198,74.14,937,1.1,25.2734,32.1615,40.39,20.900000000000002,0.19
2006,1,8,13,27,30,26,945,374,129,912,7,30,74.18,937,0.9,19.2302,24.4322,26.52,21,0.19
2006,1,8,14,23.1,30,26.1,1044,468,137,930,8,419,73.91,937,0.8,42.5515,54.0228,12.73,21.1,0.19
2006,1,8,15,16.2,30,26.1,1070,536,141,930,7,103,73.60000000000001,936,0.9,31.1411,39.5292,3.52,21,0.19
2006,1,8,16,6.1,30,25.8,1024,213,141,918,7,12,75.07000000000001,936,1.1,10.9063,13.8481,15.99,21,0.19
2006,1,8,17,0,30,25.200000000000003,907,382,138,887,7,464,78.65,936,1.3,37.4164,47.5514,29.84,21.200000000000003,0.19
2006,1,8,18,0,30,24.6,724,303,148,797,7,447,82.96000000000001,935,1.5,28.9793,36.8994,43.7,21.5,0.19
2006,1,8,19,0,30,23.900000000000002,506,230,126,707,8,340,88.55,935,1.5,18.0573,23.0898,57.47,21.900000000000002,0.19
2006,1,8,20,0,30,23,269,96,92,547,6,0,94.54,936,1.3,3.7642,4.8676,71.06,22.1,0.19
2006,1,8,21,0,30,22.1,57,28,37,203,6,0,99.58,936,1.2000000000000002,0,0,84.33,22,0.19
2006,1,8,22,0,30,21.5,0,0,0,0,7,0,100,936,1.4000000000000001,0,0,97.41,21.5,0.19
2006,1,8,23,0,30,21.400000000000002,0,0,0,0,6,0,99.66,936,1.6,0,0,109.7,21.3,0.19
2006,1,9,0,0,30,21.1,0,0,0,0,6,0,100,936,1.6,0,0,120.93,21.1,0.19
2006,1,9,1,0,30,20.8,0,0,0,0,6,0,100,936,1.2000000000000002,0,0,130.36,20.8,0.19
2006,1,9,2,0,30,20.5,0,0,0,0,7,0,100,936,0.7000000000000001,0,0,136.77,20.5,0.19
2006,1,9,3,0,30,20.400000000000002,0,0,0,0,7,0,100,936,0.7000000000000001,0,0,138.72,20.400000000000002,0.19
2006,1,9,4,0,30,20.400000000000002,0,0,0,0,6,0,100,936,0.9,0,0,135.64000000000001,20.400000000000002,0.19
2006,1,9,5,0,30,20.200000000000003,0,0,0,0,7,0,100,935,1,0,0,128.41,20.200000000000003,0.19
2006,1,9,6,0,30,19.900000000000002,0,0,0,0,7,0,100,936,1.1,0,0,118.48,19.900000000000002,0.19
2006,1,9,7,0.6,30,19.8,0,0,0,0,7,0,100,936,1.1,0,0,106.95,19.8,0.19
2006,1,9,8,11.5,30,20,0,0,0,0,7,0,99.55,937,1.3,0,0,94.47,19.900000000000002,0.19
2006,1,9,9,19.9,30,20.6,105,55,47,379,7,43,97.38,937,1.7000000000000002,0,0,81.32000000000001,20.200000000000003,0.19
2006,1,9,10,25.5,30,21.700000000000003,336,160,82,677,8,185,92.01,938,1.8,9.2632,11.9336,67.95,20.3,0.19
2006,1,9,11,28.5,30,23.1,578,273,102,816,7,241,84.54,938,2.1,18.4047,23.5029,54.300000000000004,20.400000000000002,0.19
2006,1,9,12,29.1,30,24.3,790,375,112,892,7,90,77.87,938,2.4000000000000004,20.7361,26.3881,40.5,20.200000000000003,0.19
2006,1,9,13,27,30,25.200000000000003,955,431,120,934,6,58,73.17,938,2.5,23.1115,29.3637,26.62,20.1,0.19
2006,1,9,14,23.1,30,25.8,1056,537,123,956,8,175,70.39,937,2.6,34.3896,43.6606,12.8,20,0.19
2006,1,9,15,16.2,30,26.1,1086,502,123,964,6,63,68.81,936,2.6,27.5842,35.0142,3.35,19.900000000000002,0.19
2006,1,9,16,6.3,30,26.3,1040,470,121,956,6,56,67.76,935,2.4000000000000004,25.4016,32.2532,15.88,19.900000000000002,0.19
2006,1,9,17,0,30,26.3,923,463,115,931,7,167,67.71000000000001,935,2,29.0214,36.882,29.740000000000002,19.900000000000002,0.19
2006,1,9,18,0,30,26,747,364,108,883,7,218,68.9,935,1.6,24.1706,30.776,43.62,19.8,0.19
2006,1,9,19,0,30,25.400000000000002,527,247,93,805,7,239,73.43,935,1.5,16.4461,21.0289,57.4,20.3,0.19
2006,1,9,20,0,30,24.1,284,132,71,653,8,222,80.83,935,1.2000000000000002,8.0031,10.3483,71.01,20.6,0.19
2006,1,9,21,0,30,22.700000000000003,62,35,33,291,7,34,91.65,935,1,0,0,84.28,21.3,0.19
2006,1,9,22,0,30,21.900000000000002,0,0,0,0,7,0,92.10000000000001,935,1.1,0,0,97.38,20.6,0.19
